COUNTRY_NAME,COUNTRY_CODE,YEAR,MENINGITIS,NEOPLASMS,FIRE__HEAT__AND_HOT_SUBSTANCES,MALARIA,DROWNING,INTERPERSONAL_VIOLENCE,HIV_AIDS,DRUG_USE_DISORDERS,TUBERCULOSIS,ROAD_INJURIES,MATERNAL_DISORDERS,LOWER_RESPIRATORY_INFECTIONS,NEONATAL_DISORDERS,ALCOHOL_USE_DISORDERS,EXPOSURE_TO_FORCES_OF_NATURE,DIARRHEAL_DISEASES,ENVIRONMENTAL_HEAT_AND_COLD_EXPOSURE,NUTRITIONAL_DEFICIENCIES,SELF_HARM,CONFLICT_AND_TERRORISM,DIABETES_MELLITUS,POISONINGS,PROTEIN_ENERGY_MALNUTRITION,TERRORISM,CARDIOVASCULAR_DISEASES,CHRONIC_KIDNEY_DISEASE,CHRONIC_RESPIRATORY_DISEASES,CIRRHOSIS_AND_OTHER_CHRONIC_LIVER_DISEASES,DIGESTIVE_DISEASES,ACUTE_HEPATITIS,ALZHEIMERS_DISEASE_AND_OTHER_DEMENTIAS,PARKINSONS_DISEASE
India,IND,2008,60842.55398709084,625818.0321403636,24770.85756779484,62027.635308091485,67494.41022822246,44464.41570824663,155230.94645042118,6119.648836784313,492343.0893785491,199984.80424689013,66685.41882036079,521542.4057825033,679051.7606981552,19487.26797680499,1738.0003067299997,845116.1126717418,10714.061978123547,63747.28068742414,194152.27980898967,2579.999832756004,179625.69801162748,5572.972792127283,43721.16580733157,824.0,1897231.7965191083,168171.13584631722,913387.0115896245,238389.6286174456,424443.581002229,60371.0,56488.0,27779.0
India,IND,2009,58448.71537293621,634221.9089392257,24568.29002122588,58617.07849257804,65811.03787670721,43076.5282625599,142325.0406402536,6216.399051229952,474490.2658504788,202133.01961466897,63708.08165980451,500924.47927930567,663701.089567682,19472.52016894428,1773.0003453300003,802659.3385015845,10731.50571632568,58734.0384119134,190547.18772451644,2319.000035038996,177063.9654356893,5323.493075689357,39886.74699056579,774.0,1898640.1602610447,165220.6856849536,890410.686074356,236152.0042164228,415534.2304154374,57677.0,59418.0,27243.0
India,IND,2012,53433.43361255615,707505.1474984352,24863.611400640177,42685.73113494074,66282.05257587336,39520.33743518399,101376.9786998134,6022.684949207224,461591.8912500061,218869.3594224382,55025.56074514675,480047.8724371704,614052.3122758908,20470.99936801984,334.99999656999944,761000.7112343503,11671.608120768597,51001.03590512886,198141.5924535833,1073.9901032160003,207229.3732094793,4771.728161961657,32879.4880530853,264.0,2119846.925491868,178138.6857606153,958035.7544518212,247919.73637717767,422871.1280122108,53069.0,75330.0,30619.0
India,IND,2013,52065.0584745653,739344.6561660876,24815.315700530664,32921.20368967421,63121.59272197856,39234.2003650236,91805.1102426892,6495.098969272327,466721.9594879892,213634.95357634727,53087.98404953304,485209.4909345993,604278.9680092516,20511.08126509875,6562.005701120006,738242.7602153472,12197.117347521022,47069.55279324256,192866.77042636668,623.9727909100006,218826.64889510625,4617.469689337208,29695.55571962753,467.0,2200623.3439064454,185457.2665115108,1013920.7427750567,246916.0220988197,425083.45305006497,47702.0,84796.0,34226.0
India,IND,2015,45024.54667740666,801612.760567716,24093.92404998329,50604.82044258946,56352.21955566916,38836.86943192109,66791.57406131177,6986.19763718671,445844.79370213655,201060.39497272685,44105.18014333745,463047.69391551806,559843.202016025,20752.583941796656,1151.9998659029989,674059.4300614545,13571.340635270628,37960.51078229008,180206.1542527881,723.7145898759998,235067.32399641897,4297.938049506661,22447.96332016588,387.0,2289078.9617666886,195704.3274525269,1065411.7491767774,247929.9870093308,427616.3611166681,38167.0,98764.0,37450.0
Indonesia,IDN,2007,10001.248824019114,164406.16129042354,1671.1871772023144,2375.9232902514177,7087.246337456413,2669.455425185868,2791.104075753148,467.492441843432,109058.16499332132,43360.90880341308,11225.283081946858,54227.27829680394,72360.96579412,577.7646880216312,694.0000218000005,79695.23566956838,123.62960111504688,17906.083882421703,7724.5077728511615,36.520969000000015,63070.82615950944,896.0481187075125,16285.258552330684,0.0,484163.2044147164,34407.340476502366,93116.88757355193,79591.6731351609,112629.1933445142,7401.0,17364.0,5285.0
Indonesia,IDN,2008,9608.207960981696,168946.47222676367,1636.0483327706977,2261.2109645717696,7051.021096631316,2599.670420152334,2881.6247475088608,474.4717689936469,106903.86489767589,41949.80698599124,10616.58211694878,53221.01279712808,70045.96607705487,585.5538016028385,132.00000090000003,77723.47658341272,125.65728007428892,18472.24719690312,7704.286643852005,7.000000000000002,67098.07664991498,939.9209712749848,16862.25917177099,0.0,500374.0693943871,35224.9040488988,93639.9030994068,80826.41589961188,113979.19894966876,6703.0,17867.0,5476.0
Indonesia,IDN,2009,9183.469525852475,173531.66271168136,1631.593670257491,3012.1323287298187,6945.81539465061,2539.954056871786,3094.910016071833,479.2926079386789,104609.45279792033,40737.36226698473,10074.76887055481,51749.73053436485,67620.12738140892,593.3669987315546,1497.000023400002,75604.81418918014,125.97368112521424,18939.65128871728,7690.822435442062,52.723778270000025,70947.00476277653,968.5978362220146,17354.85770332115,15.0,514805.6806622598,35996.831552644755,94418.968785225,81958.79944519338,115272.16795719284,6235.0,18357.0,5649.0
Indonesia,IDN,2013,7915.3388359273695,193469.4746205173,1544.1294868661723,1479.957462061183,6101.570396206871,2366.694853175643,4851.606940079892,517.1257727640955,89584.20077052405,37776.7669845866,7633.746547219129,47308.87749569229,54739.238439467816,611.0411677232069,172.99999414000015,66978.27021328552,127.16800010150682,20669.13579005205,7473.525870832681,43.00000183000004,87432.14312131614,985.0279339548176,19086.859972861334,23.0,573038.7793223944,37624.29794081324,95673.84100406784,84230.26637650271,119354.15558712474,5799.0,20365.0,6392.0
Indonesia,IDN,2015,6945.867610280656,202961.7145698231,1528.869825002704,979.1033264618212,5630.279880438948,2311.226668512205,5316.471460775098,541.8101755433313,83909.03472969873,36868.3162275933,6519.541227680923,46032.18307898383,48418.66266599881,616.8742740568184,53.99999467000005,64577.844797887046,135.84114810446331,21526.07118763156,7409.822534323895,33.674498230000054,95842.81052217084,975.1234402007578,19855.383038729648,22.0,603096.0855950706,38126.12711583724,96558.80663449407,83200.56729779381,119335.14650372411,5912.0,21485.0,6737.0
Indonesia,IDN,2016,6468.830098675729,209282.3258403309,1482.7062223769692,1076.5888681574943,5393.140942847215,2296.1976915174155,5339.823530969656,548.974904735825,82532.6323218625,36865.60857781474,6131.631691819308,45232.39055686837,45203.17996264104,625.6587246481138,270.00000240000014,63106.27708792777,134.76960152833095,21104.125342974425,7454.383388115759,40.999999999999964,99124.77854355444,963.9522530596872,19427.6595600102,22.0,614601.7275665711,39406.24420872484,97605.14527687576,84433.68408100872,120717.25236423717,5825.0,22082.0,6970.0
Iran,IRN,2007,908.8232066721246,41217.80976575572,2670.817278725513,19.81420868907181,1675.1983512529655,2159.247421356736,436.0750032590368,3664.067886520432,815.7277887439766,29818.71543264419,377.4389450505576,9943.38699890247,21408.040061070187,204.73142009398808,23.99999999999998,1238.4315406973903,64.64141770360851,295.4278601284605,4771.868947991569,96.00000110000006,7257.324106478526,1292.7844149052908,265.99008457335174,24.0,135804.02358884254,8420.705945052026,12575.63514127517,5608.990655038734,8850.93912736244,458.0,7368.0,1750.0
Iran,IRN,2008,891.4721061235349,42917.55250326502,2539.8907984631014,12.828945587756044,1566.7833625806454,2288.7858632855573,471.55687461241575,3753.4959495125104,832.5839957460684,28965.178621459112,363.1927265864212,10018.338206373934,20720.207059417204,206.29956882085312,57.99996899999991,1204.2018696907223,66.30538502819651,297.41163075902784,4775.368037406866,143.02797491699982,7676.66833852193,1247.8946537822692,265.90750704510754,26.0,136647.24223142743,8665.98185907513,12816.825967366198,5675.21080235704,9021.127320304202,449.0,7847.0,1825.0
Iran,IRN,2009,873.7588681719371,44684.61990159778,2404.983236749911,2.6754211895300632,1464.3166442816917,2422.5666981694103,508.68809264790815,3713.110430289116,872.684555727786,27972.07656399621,354.5557453848276,10137.31365420545,20140.600176439508,207.9451463671816,0.0,1149.6225469949804,67.87248472229439,281.8211852437044,4752.581005169269,254.9999704800004,8152.086394412331,1194.629461834521,247.93762720664407,97.0,138683.0994358695,8905.19164238983,13146.659995781396,5692.381845674908,9141.048880583305,441.0,8405.0,1918.0
Iran,IRN,2010,863.0744392128305,46722.33048184968,2316.1771218432345,0.965271336037415,1397.7857428966652,2519.7395482638253,565.5760956634523,3688.632976180512,878.401432592342,27211.85164847396,359.4335713069608,10265.848409131106,19711.38932444392,212.0425342355861,20.0,1114.6427805089872,69.81433654676015,279.8821205688003,4815.792926708264,211.01380252899992,8670.723380752044,1151.7465808122572,242.66369266783897,115.0,140465.8358786151,9279.794653891197,13549.140853611,5751.354108995629,9325.922383488763,434.0,8959.0,2027.0
Iran,IRN,2011,848.9210910626217,48991.40091771186,2200.764689680682,0.8729608796749779,1306.6649562291568,2501.6077095590726,645.8765913926497,3550.7731462047022,863.3280668481594,26257.051588283164,352.9822186647948,10284.936746692303,19299.745417596827,215.6077886068093,2.0,1112.914598151156,71.42393250205347,268.5115889655606,4801.870134803971,224.177699739,9021.699362143088,1093.9394813840615,227.7849501306748,18.0,141549.49456565472,9603.502476843356,13881.11921131447,5876.633182896358,9593.821102492282,431.0,9493.0,2115.0
Iran,IRN,2012,847.6726551795207,51229.976721109706,2114.354958953815,0.2383922918106386,1251.1501423956352,2531.2004193790167,717.5974248590593,3377.2373701291376,882.7699898066496,25355.6687761936,341.7569893475022,10295.69984716652,18945.852835209207,219.6903727941,323.9461810000002,1096.4403752460198,73.45712786943723,260.7170859275384,4783.405598037257,29.09350780000004,9645.660605268831,1023.9008573018518,215.0837638581364,12.0,143509.2014455159,9746.979674926808,14236.023124007172,5947.108723009504,9821.593958212476,432.0,10043.0,2195.0
Iran,IRN,2013,847.4817979722504,53762.759248090784,2036.1949984419928,0.4770629255306011,1200.7344964651584,2557.670440921149,779.0613553982761,3135.2981439220007,918.1201879104242,24364.3552087446,328.5927172805083,10348.85298024944,18302.90405734072,223.7428445925528,68.99999999999989,1096.0888527335708,75.0921443786893,265.0133219843335,4771.1474407876585,28.834073199999988,10783.175116764509,964.3193173719508,211.0761582740504,39.0,147345.67278386568,10008.370273142911,14757.31760900968,5975.432104296951,10062.090649220328,437.0,10647.0,2319.0
Iran,IRN,2014,703.0530222785109,56475.2744135726,1939.835368684648,0.1163572621362985,1102.883705037131,2548.667133298812,834.8004778977808,3022.413890485605,930.937648380828,23049.29274328445,308.99429895175354,10259.34750389091,17134.893645132157,227.73435675354216,53.97830062000001,1075.5391599146135,74.11464983692888,260.99630219590887,4728.749388425848,29.00000007999997,11862.5879506808,886.300105690658,203.3526311454319,13.0,151443.2066226091,10416.048805886245,15216.913532972829,6068.613552794391,10311.369753659774,442.0,11233.0,2440.0
Iran,IRN,2015,673.6803548221671,59216.8062203611,1844.9040926079088,0.0453585439063564,1011.9324066221532,2529.788463396835,886.8746873347364,2903.7453534094825,923.6567513544726,21850.253346081783,277.66513540157763,10213.76330611338,15044.130664508544,232.4486769733037,63.427747699999934,1046.2600389472782,73.02864096758786,249.3294644079651,4675.7579376243775,76.59652956999982,12975.930276177,825.9946322882855,190.32124785182504,38.0,157398.12373232815,11052.077335776215,15706.094287150876,6187.564559607168,10560.156828459309,449.0,11844.0,2582.0
Iran,IRN,2016,627.591392103175,61078.98547352257,1787.4591338797168,0.0237919147850101,948.2189411301983,2460.7467871842723,945.3891700823652,2854.5271822706727,897.5454999604231,21157.970278912875,252.3881960413892,10056.747628569728,11639.182054293791,235.9999947161636,38.99999999999998,1011.2682764430442,75.96667109146853,243.4679264543156,4655.91330201619,210.09461419,13660.163602822631,794.6528106990895,183.52787570310983,12.0,161814.59569449018,11501.6411365136,15999.413577231251,6303.154669503263,10753.565344947185,447.0,12391.0,2674.0
Iraq,IRQ,2007,977.9091810778748,13553.078512088225,1092.811311863334,0.0,1117.5533160252232,3589.76527966816,58.31631587104435,424.13655814233385,1302.9765261090204,5471.135233639622,604.5235193262542,5297.174393877108,14509.502456292556,40.59366972345751,0.0,2011.9385103933705,32.96513050175782,281.8410461486625,1392.3685035295014,37738.69999999999,6063.253235855243,137.12173215294115,257.3321282006456,6667.0,56754.90427073489,5269.997666795003,2841.8633988252896,2136.4725496717047,3003.361836451857,196.0,2130.0,485.0
Iraq,IRQ,2008,934.0785092302078,14437.423631192962,1074.9341712769651,0.0,1084.915615107358,3792.735228868457,61.53910351082084,435.74907827863376,1259.023855881831,5451.192772004001,565.1014151121954,5000.699889051242,13940.16059037437,41.22780151760722,4.999999999999996,1986.3608210015293,33.40107784304105,262.2795223173273,1403.1999626967054,15122.299999999994,6301.1068193920855,134.16294607377174,238.0491383683776,2864.0,58826.81011074174,5433.281282258258,2924.425251871109,2228.7449111573887,3120.7308383924683,195.0,2194.0,506.0
Iraq,IRQ,2009,893.1176573531575,14879.195943105484,1069.6524061566297,0.0,1068.4924541751034,4110.173596862375,63.76355152428707,450.1102292973008,1235.2410027215628,5537.038456294667,548.2083199120291,4728.458866057645,13427.134775170383,42.75792765675527,2.0,1848.1324290623784,27.004709357372125,238.6247079058941,1515.3572183846818,8999.21000000001,6366.370256483876,133.47191107283265,217.2772844737824,2585.0,60270.08189199708,5581.335247150571,2891.815183979582,2290.545871636045,3192.6004232523564,180.0,2263.0,528.0
Iraq,IRQ,2010,850.7262623636386,15789.228885891896,1096.9218007884897,0.0,1064.2827104131266,4374.943003565732,68.22877575004087,470.2253742230482,1189.789653349084,5632.613786557525,534.0938558935428,4439.190965236147,12889.433042486951,44.19419252273247,0.0,1731.6790857514345,22.96211371642228,216.25459832732147,1626.1144569224623,7044.279999999999,6438.220866749304,133.16235319061198,197.1562454988301,2074.0,61447.67653748674,5732.61626631085,2858.8821978562946,2359.115506158548,3269.879075729577,166.0,2328.0,548.0
Iraq,IRQ,2011,810.1024990586085,16756.162362767776,1058.0037661267402,0.0,1032.534910581735,4584.64983419267,75.67213256691404,492.5153790380902,1139.3802367560372,5749.124809654954,517.02701205715,4172.095489742922,12326.436368020804,45.90559662919422,5.999999999999995,1542.8897667665235,20.102197502673818,195.0641024104632,1735.0622451533743,6837.309999999997,6572.058509911957,133.14787532411444,177.5860162275929,1870.0,62570.32137320131,5870.422882900844,2834.566518025874,2414.440092993319,3327.762429645544,154.0,2412.0,568.0
Iraq,IRQ,2012,699.9754101849214,17908.094784651134,1050.8848628153169,0.0,1014.887267891358,4817.787944557626,80.95685179762283,509.7517091449484,1088.7599201153998,5831.804133364473,492.0973305443673,3937.388298974626,11721.799053874987,47.203633772991374,4.999999999999997,1297.5461021568535,17.90160453670927,177.11171495355492,1841.4457723355413,8202.309999999996,6696.94167929004,131.975861404518,160.97353050142272,2686.0,63547.57530949102,5996.436119290394,2801.777239091151,2430.892807977004,3335.2237600692547,142.0,2493.0,589.0
Iraq,IRQ,2013,665.9736483234581,19164.02123140632,1034.8633863498458,0.0,987.2405624735228,4902.503002035937,83.57284302436904,525.2306675386054,1060.0210586289866,5867.296073802203,470.0861355360196,3764.98412748272,11092.98182653556,48.48072778886516,11.999999999999986,1087.4803059620374,16.137653781355603,161.61740816366745,1961.1957616262816,18796.299999999967,6865.33311677271,130.79665162032546,146.54487033011245,7041.0,64462.858954836,6183.791834471682,2779.5108631408216,2441.526955640843,3337.7911634995817,133.0,2579.0,616.0
Iraq,IRQ,2014,641.8279146138583,20122.70219018952,1018.9305276775592,0.0,993.587414081411,5014.040475683708,84.74090236979934,538.8351149574595,1067.2706392393077,5868.666983898265,456.9629049245082,3632.861255665142,10461.410527532293,49.87590223030274,0.0,948.7612964047604,15.484125359924032,149.29597172789963,1987.1636013493933,37208.99999999995,7174.185109939422,132.60825336905592,135.462073635263,13965.0,65671.60377161198,6430.016118741589,2803.381092681941,2436.23455934516,3320.2973154824635,127.0,2676.0,643.0
Iraq,IRQ,2015,612.7157815463424,20714.32397879296,1003.2046359321772,0.0,957.3287491110796,4985.360082425201,84.45647586431349,545.0841012905411,1058.9475012698888,5929.6703606684805,436.9267139051744,3496.595895630638,9731.63607938566,50.63639208714017,57.99999999999999,836.4204501430888,15.48486648871812,137.83678042551452,2015.2881886258224,29814.19999999998,7475.988761592412,130.7474843250568,124.03490967918852,8885.0,67627.10172524383,6618.530513307343,2847.4910907076755,2437.031853252396,3313.333646727844,124.0,2763.0,663.0
Iraq,IRQ,2016,585.0769192900625,21435.419018258173,1003.589306668356,0.0,926.0714710531206,5024.804515984752,83.38527276145145,552.4349926101214,1039.655531739924,5911.967885762868,419.72997098259935,3390.783756290204,9030.397871600167,51.88964022965942,0.0,752.3089624249812,92.421703336166,127.4802910912691,2031.6803392410568,31751.900000000005,7822.631087099605,129.8896750633538,113.72800231298451,12207.0,69310.70287027629,6824.495476846036,2904.524504153632,2458.993203858281,3331.4863365251945,120.0,2872.0,688.0
Jamaica,JAM,2007,25.218087976928864,3376.622049942,20.48238584808757,0.0,12.406400689192054,768.4457122278723,498.5050765067148,4.206690732383387,11.310681221336129,172.20871918716733,26.16402771981277,393.9751538680591,547.6655259872357,8.563564012482695,4.9999999999999964,35.22371039864519,1.3699376459565105,69.96272343437752,63.88271174476145,0.0,1914.8701130509307,3.646595529113384,63.96713314864768,0.0,4788.443633018475,705.0896738688234,607.0038787677945,154.7651163604709,429.12886989825626,1.0,635.0,124.0
Japan,JPN,2008,485.4902601695898,379319.59480983525,1807.39904969402,0.0,6878.343375643458,896.207086986004,205.28378340885249,454.0524826763786,4119.286297603511,8798.353886787778,61.96083936864144,94915.22639443424,843.9251332335256,681.518205522364,47.00000000000002,2669.1774333290755,1672.5698893050098,1415.8973897206306,32391.7750749252,0.0,7874.986291019066,458.83687721139086,1084.529367269001,0.0,308530.88894574554,35510.2870357529,42712.16678877354,25467.54944718792,50377.68819984607,158.0,102846.0,11711.0
Japan,JPN,2009,491.9997671255594,384510.8614911609,1772.8798772469631,0.0,7024.705720161723,851.423542636126,201.2345447262853,461.3514956430429,3953.8534284411016,8465.52622309182,67.1105451599714,96235.78876328318,791.0213742084842,679.3507947242439,89.3816607000001,2761.7487481168014,1711.2196870715798,1448.031371766567,32005.954680713203,0.0,7924.412799808599,451.6200759389058,1104.160459847375,0.0,310058.42152826866,36376.15046886995,43555.46048554796,25467.65639430091,51073.68261409148,143.0,110223.0,12128.0
Japan,JPN,2013,399.61128844982096,414556.2985812944,1888.9631263889544,0.0,7836.998382515102,724.2731085205144,209.3855263663401,465.2239216398768,3722.254235057223,7389.676804609657,51.6172051713932,105074.5361663953,650.5502233763617,674.7670104963178,103.34205660999996,3274.4333650443505,2053.2837131589035,1637.8179717725836,28632.09637291967,0.0,8190.042423097232,370.7955381023032,1223.7369546766738,0.0,332416.80093515856,40340.06587438105,48711.4084942929,25826.10990417304,55545.41776469635,109.0,135021.0,14484.0
Japan,JPN,2014,401.0715538284245,417642.8122148415,1637.6109833839553,0.0,7852.587432711825,740.8811049365818,186.03092401350293,466.54314798788494,3621.549016834077,7121.583159493855,44.548624358419154,105185.92711719516,618.0011104743501,672.1239599363837,320.56222070000035,3302.7754505885205,2010.079225508596,1652.6388003631448,27576.75321705704,0.0,8141.128710895322,350.1509423543205,1235.9331970995545,0.0,333175.4861462267,40534.15328625875,49375.53117394622,25595.45180319376,55957.3526884257,103.0,140066.0,14836.0
Japan,JPN,2015,400.9976610287921,420327.672272456,1589.0539042333592,0.0,7853.348505754561,717.7269495326499,196.90471805353488,460.2598866680554,3562.7197350568654,6897.992546984001,49.62860724439726,106524.2806438912,580.9361787961118,676.6598126866827,41.30959331,3352.3644230026457,2265.252763032039,1683.717317873615,26434.01988586464,0.4607081164000006,8116.240446703992,331.8121613010612,1257.2294022450844,0.0,336270.93164690904,40937.64279708302,50294.59039013625,25389.58922691109,56533.538269238416,101.0,146012.0,15145.0
Japan,JPN,2016,404.6781782127866,425630.4222057449,1573.268063026069,0.0,7939.046597891745,706.2414203431589,189.3415697903701,464.6785418551858,3594.5924184133773,6768.2697519430685,44.79405375718367,108179.53751762844,555.197110381206,676.2253357668691,106.68905899999989,3453.409892107157,2067.953844758405,1726.4698164541287,25559.3000140924,38.00000000000002,8213.767887187681,316.9914761242693,1292.7454248550232,19.0,342934.96554098703,41715.8309535654,51589.49771596746,25478.56029668392,57565.36464967808,99.0,151061.0,15570.0
Jordan,JOR,2014,68.3008503103777,3957.9146016164136,155.15161402090263,0.0,107.65203223359585,283.7650388663003,25.57058731242816,10.649150969434563,24.0167984339413,966.1044181593572,69.82242269704665,845.8017572129456,1521.7495992839388,11.57094390152957,0.0,60.5924454566192,2.725077125794557,12.414935994411213,185.50904375533327,1.0000000000000004,1458.5842730274082,48.89256003913167,10.756926874735264,1.0,8052.311320643952,1277.4885095340353,593.1271210762682,448.9653489423755,768.1953994290893,8.0,504.0,125.0
Jordan,JOR,2015,72.20318623871721,4233.67188870003,162.20558665291202,0.0,111.19257853890674,296.991286229848,26.741621264773684,11.632441597676376,23.912709574327565,1010.8651164097652,69.15714342318675,882.924028785833,1548.525191248107,12.398004597548582,1.0000000000000004,60.86572151877075,2.8370615504145644,13.176096642488922,197.330174121062,8.0,1521.217967600523,48.88476329210755,11.486660077281824,7.0,8599.934126373866,1375.1096846784562,629.7383793933566,479.0887029640497,822.139879858586,9.0,546.0,136.0
Kenya,KEN,2007,5116.327503484072,14604.135887424452,670.8896028488764,8480.049692072473,597.6884313388503,3551.138972038516,104535.78060081977,56.0311599072004,17149.357217326375,3872.578042053684,4065.74219023633,22494.34440542343,20712.66693013607,239.3165847911524,38.999999699999975,26414.4285615709,221.5798292378909,5409.373078014187,2487.201385780949,566.3504400117096,4191.609620765594,728.7677343095928,5241.20628860222,33.0,29093.18781966745,3152.246443909293,6037.260222366505,10091.343666995774,15543.995860489147,1330.0,1766.0,393.0
Kenya,KEN,2008,5113.16731106364,15286.691923034216,685.1232040293902,7374.438571607354,602.304012799607,4097.501476568835,95337.68198682238,58.62476163354928,17366.200129214965,3974.8744411148255,4056.917813847114,22451.230987316496,20641.82433170168,246.61522954981848,65.00000362000003,26306.19007361428,227.34893250098816,5217.883589133121,2516.436735282209,1875.694426669003,4300.005775993062,766.8116373530112,5056.143234854983,103.0,29923.69203888309,3250.079215696664,6195.3103998278175,10446.6603377594,16063.490096614243,1366.0,1812.0,405.0
Kenya,KEN,2009,5189.372036995124,16101.37703027708,757.9009967898484,5961.586663448378,622.4934581721426,3906.3144346469976,87458.71015930937,61.888272189449296,17572.61127013792,4059.353985696875,4087.2797915894416,22610.072792746512,20657.24930021105,254.0829463187927,35.9999961,26572.73295556257,234.0090239588802,5162.249725501898,2568.4571572508057,326.421895167,4431.862174704353,803.1445163037439,5003.939945303984,0.0,30792.2596629802,3366.8301146039607,6364.832415138312,10787.856391951096,16561.1255572434,1411.0,1863.0,418.0
Libya,LBY,2007,48.605548519873935,3369.9521112350235,119.8194934986568,0.0,97.61917248434996,115.52509687892456,55.52934891266293,113.15097823149355,61.260137996922175,1780.765178074985,36.49381377837725,626.9123371554274,804.440146111175,16.31739549822753,0.0,83.39337865251957,4.258704622013388,14.286747842069431,259.06809860786376,0.0,509.1307127464757,55.70096685643692,12.00982538854323,0.0,7981.708174034954,822.202810271207,742.3899900361195,511.913063340507,790.2944984961414,34.0,690.0,119.0
Libya,LBY,2008,48.531847693202366,3562.3052384090342,125.76036774805088,0.0,103.08935918955858,124.64197781913636,58.76429312959861,128.95007867544334,61.16357762949289,1911.3711535044329,40.16318020703993,654.5874644085999,742.5029345609879,17.16146162509257,0.0,78.46435996072316,4.361130413502859,14.61575758323207,286.8564958382358,39.99999999999998,547.1287863434873,59.08197613523998,12.197952022361074,0.0,8216.018339322523,875.8330862715368,777.9025906892023,527.8661910328975,814.1044798069537,34.0,724.0,130.0
Malaysia,MYS,2008,291.3271585739059,20346.03880358126,248.8358043460268,29.34179484886688,736.1667770579745,705.4360790560189,2000.8200857513768,84.59388976009139,2074.03777120264,6328.675868263577,268.03852014730523,11733.154903898238,1494.09599529321,144.67380212375872,6.999999999999982,988.0991179701052,12.53129030592084,178.78629844245904,1315.8466572511377,0.0,3020.319621184244,182.15886653998285,170.87261488987323,0.0,42075.76734222937,3900.315832628314,5864.746768689944,3341.931867545904,7179.105777032206,217.0,2253.0,576.0
Malaysia,MYS,2013,254.22482878397585,23241.683388168327,254.9687980969744,8.448326341181378,685.6469800114148,645.4050550767371,2610.76444489654,95.56877470353189,1808.5229903709392,6421.615698851097,231.031262400697,17305.204154452666,1280.8703396474632,147.62715612833006,4.999999999999997,1094.6193093792278,11.33503894820454,181.72841703347584,1372.914911183669,72.00000000000007,2515.6116764465423,173.8268828295792,175.10970486859603,2.0,44024.9796927225,4424.117497831502,5245.680698709081,3691.095533596602,7657.267157580381,177.0,2672.0,678.0
Malaysia,MYS,2014,267.7892692479096,24611.112076826743,266.6728357527932,6.615984940251441,722.6756502596189,633.4910248445267,2622.351949284176,102.09390251153148,1858.5416016334689,6668.124426843118,245.5465964372713,18555.76275849182,1485.0885559283292,153.2980878097032,19.000000000000004,1132.157299992755,11.790727626843925,190.7957222524782,1446.6964711669257,1.4136910000000014,2654.1847027090635,180.07360069744414,183.99982588703995,1.0,46358.78743552636,4691.081584408186,5518.495031754805,3883.059981971955,8014.628427407678,181.0,2808.0,728.0
Malaysia,MYS,2015,282.4252854072508,25721.565023236333,275.7056235111357,5.480687930286845,751.7597973800068,619.1436183181147,2515.6121659165447,107.51471896331438,1870.975000645692,6839.899876982253,249.4455432353684,19231.84740882762,1651.2016408345703,157.00345885746407,24.99999999999997,1168.7441657151496,12.096025649756609,200.0370461412912,1510.197674482329,2.844899999999996,2819.9008853275554,184.73046447084343,192.8429141160415,1.0,48228.09980824925,4894.6002458132725,5798.959809990667,4032.893344555264,8319.130285109371,185.0,2951.0,768.0
Malaysia,MYS,2016,279.4590238050051,27133.329763444395,285.445904542541,2.9037294466727395,752.7881898623284,612.4116297902223,2339.889037351843,115.59027975685711,1917.6776028025963,7074.771442562965,246.3065012638031,20106.88424059902,1432.5652644495412,162.1687211802734,0.0,1219.7061398030246,12.457586569401728,211.432698014943,1595.523887245634,5.999999999999995,3050.905261852881,191.05787884647864,203.8028409111111,6.0,51105.54385854962,5224.788101808983,6259.002221893989,4240.433567792995,8807.280858668253,190.0,3134.0,840.0
Nigeria,NGA,2007,57313.86028664154,55608.707464059975,4142.396006522533,267368.0659419647,3882.879779944169,10074.03978776668,100730.2724868172,161.471245210246,55797.470275672895,17720.14518333461,20349.40409870403,208401.0885614961,192017.745160298,961.179650451932,91.00004400000002,253568.4070998649,909.141123480196,9382.23568542496,6814.334690415079,628.1918640799995,18828.22283427637,3954.236082440028,8822.79968841749,82.0,133656.49523425574,16025.57430937482,22170.06172040834,35594.98094782382,61219.44404072246,3678.0,8602.0,2342.0
Nigeria,NGA,2008,56276.34843568339,57021.14517673275,3985.9456336669,280603.8443604288,3744.560179969025,10123.534811400526,95772.63284259944,164.61155865081008,52576.83629494404,17506.565287441776,19930.31958973625,202257.27506872592,194665.9142532253,965.6362112430032,0.0,246594.39599746905,892.2210518314021,8850.158094250593,6882.864241084823,913.4721295099996,19064.734815552714,3870.2153595956056,8301.094913801266,72.0,133743.86226324106,16136.241100248206,22244.43835507997,35955.12863451909,61813.11137870829,3501.0,8938.0,2447.0
Nigeria,NGA,2009,59348.61449752243,59144.53402995602,4003.60947191733,276715.4069982108,3733.143564734669,10223.096069881696,89798.7768073919,171.80039301902363,51184.18495021428,17658.36019740753,20001.013949946653,199249.8755176368,197097.4549915837,986.9786536344428,30.99999700000002,243668.71224801007,895.3939827306436,8662.845431067191,7121.861612901257,2667.6099264999984,19485.14349141866,3857.2756270365767,8109.91526501424,316.0,135318.28283237226,16430.428552027766,22529.08028713208,36699.16200281181,62992.10536918624,3400.0,9213.0,2533.0
